generation,max_fitness,mean_fitness,min_fitness,std_fitness,max_height,mean_height,max_distance,mean_distance,num_links,mean_links,max_links,population_size
0,43.72779754200572,32.27274130691249,0.0,12.444611756899034,5.112355049065456,4.402174063138006,5.520827243153264,3.822774746461402,"[21, 190, 121, 35, 141, 248, 29, 95, 51, 34, 38, 45, 32, 39, 93, 24, 34, 54, 48, 54, 82, 29, 69, 37, 62, 33, 70, 114, 44, 65, 337, 27, 17, 82, 111, 77, 116, 166, 79, 81, 137, 20, 61, 54, 15, 36, 43, 82, 48, 61, 74, 40, 50, 93, 44, 52, 29, 24, 73, 45, 60, 56, 33, 75, 11, 32, 67, 74, 47, 117, 87, 35, 18, 77, 32, 33, 19, 66, 26, 23, 52, 154, 29, 136, 52, 30, 82, 68, 92, 93, 27, 233, 26, 86, 40, 133, 74, 34, 64, 49]",67.47,337,100
1,56.40489138570589,35.16242865061694,0.0,9.372771047747912,5.850997151473242,4.7662242005407975,7.895180514109661,4.233935189612263,"[95, 54, 47, 17, 45, 38, 66, 40, 37, 73, 22, 40, 161, 55, 38, 22, 18, 48, 61, 18, 37, 123, 135, 35, 3, 6, 26, 42, 35, 29, 51, 49, 19, 25, 57, 54, 38, 16, 134, 29, 39, 23, 4, 53, 19, 17, 17, 30, 85, 50, 13, 85, 5, 46, 62, 33, 73, 56, 111, 96, 23, 17, 54, 11, 51, 65, 17, 28, 21, 45, 28, 81, 11, 41, 44, 17, 16, 92, 53, 26, 32, 40, 32, 36, 7, 34, 74, 102, 209, 19, 103, 51, 33, 44, 27, 16, 19, 17, 15, 16]",45.22,209,100
2,134.9134866962784,35.83369232198119,0.0,12.569034110491673,7.964550764701218,4.992685515603117,8.80756464209124,4.480911940806497,"[28, 103, 61, 32, 85, 92, 47, 45, 57, 54, 18, 34, 29, 59, 9, 17, 4, 54, 5, 54, 28, 13, 24, 87, 22, 53, 6, 31, 16, 43, 25, 9, 28, 20, 80, 27, 22, 13, 34, 23, 40, 13, 24, 241, 67, 31, 28, 44, 3, 5, 23, 19, 23, 96, 47, 22, 83, 23, 20, 19, 41, 24, 32, 25, 10, 37, 95, 27, 55, 76, 100, 11, 27, 41, 8, 46, 28, 78, 35, 31, 91, 20, 23, 7, 48, 14, 58, 37, 11, 85, 36, 26, 11, 29, 89, 7, 31, 47, 54, 19]",39.32,241,100
3,111.11825372085787,36.99729913533182,0.0,10.77523896495556,7.738693648272005,5.0137640568009045,8.530699762525176,4.381011460440091,"[76, 28, 96, 23, 45, 28, 26, 34, 32, 95, 5, 6, 23, 80, 19, 13, 49, 24, 10, 34, 47, 76, 33, 24, 30, 20, 29, 43, 29, 46, 8, 28, 32, 37, 2, 10, 17, 20, 15, 59, 5, 55, 88, 23, 12, 39, 34, 30, 10, 70, 21, 73, 35, 5, 27, 28, 42, 229, 38, 26, 76, 6, 47, 9, 28, 6, 22, 29, 46, 22, 96, 61, 13, 14, 85, 20, 25, 4, 6, 19, 18, 50, 105, 51, 20, 45, 34, 28, 44, 24, 11, 19, 34, 31, 29, 44, 73, 26, 31, 95]",36.87,229,100
4,50.99672302710091,35.36792559520372,0.0,7.90430963200021,5.72397473846151,4.912966169642334,8.5940863992402,4.568074255201805,"[96, 49, 80, 2, 32, 30, 95, 44, 47, 26, 13, 26, 26, 22, 30, 15, 169, 12, 3, 44, 55, 31, 38, 16, 9, 2, 22, 96, 28, 15, 22, 23, 63, 20, 26, 3, 2, 30, 46, 11, 26, 45, 21, 21, 141, 31, 17, 47, 42, 22, 37, 65, 17, 5, 56, 23, 3, 25, 43, 74, 2, 7, 19, 30, 29, 16, 69, 16, 49, 22, 23, 14, 23, 36, 41, 22, 96, 7, 36, 29, 24, 35, 27, 21, 3, 2, 31, 65, 47, 63, 17, 3, 3, 50, 30, 36, 34, 21, 25, 19]",33.22,169,100
5,80.12570264032824,37.02661175583092,1.4526273689924025,8.939416411861627,7.352966318817077,5.047820634529549,9.270144880077558,4.59182140394469,"[32, 96, 2, 2, 74, 63, 30, 43, 47, 26, 26, 27, 2, 5, 34, 95, 16, 25, 3, 26, 29, 2, 9, 3, 2, 68, 86, 80, 3, 26, 38, 10, 29, 2, 3, 24, 25, 19, 14, 4, 5, 2, 3, 105, 19, 2, 50, 5, 48, 102, 42, 43, 32, 45, 21, 48, 47, 69, 33, 47, 2, 65, 25, 2, 5, 57, 96, 36, 10, 3, 37, 27, 23, 28, 22, 3, 15, 28, 22, 28, 96, 5, 24, 22, 35, 11, 63, 42, 7, 2, 43, 3, 3, 95, 41, 16, 31, 2, 25, 22]",30.4,105,100
6,97.99627749431419,36.82245767549708,0.0,10.844653730924808,7.813743767297078,4.897591761092204,9.489798817178936,4.460157435262156,"[16, 96, 32, 95, 2, 2, 96, 5, 2, 68, 157, 148, 7, 22, 2, 68, 46, 6, 39, 2, 28, 95, 2, 46, 2, 28, 120, 37, 19, 9, 139, 22, 23, 7, 25, 2, 96, 3, 21, 8, 24, 32, 127, 21, 96, 31, 30, 3, 36, 26, 15, 5, 27, 10, 4, 17, 27, 36, 31, 13, 5, 19, 3, 4, 68, 43, 34, 3, 2, 15, 17, 50, 7, 11, 2, 3, 42, 2, 41, 1, 3, 46, 35, 6, 70, 5, 2, 2, 2, 5, 47, 5, 94, 68, 68, 57, 2, 31, 2, 43]",32.19,157,100
7,47.76459066149472,37.29124201781249,4.524854920244991,8.921520110101758,5.0044299148232945,5.000054311676812,8.542539773159474,4.643090440965577,"[36, 68, 96, 2, 2, 2, 2, 2, 2, 2, 2, 2, 47, 2, 7, 3, 20, 2, 42, 3, 2, 3, 3, 11, 2, 2, 2, 3, 5, 3, 2, 19, 2, 45, 76, 2, 2, 2, 2, 60, 2, 2, 21, 2, 47, 1, 69, 9, 2, 2, 5, 2, 72, 2, 2, 45, 5, 2, 5, 2, 2, 24, 4, 18, 2, 7, 36, 11, 21, 45, 1, 2, 12, 2, 46, 14, 44, 20, 14, 2, 9, 2, 8, 3, 8, 5, 5, 21, 2, 31, 2, 1, 2, 28, 2, 2, 6, 2, 3, 1]",13.61,96,100
8,47.61042129250589,40.303599847401834,23.61663174216068,6.588300282329179,5.853921517678355,5.008539215176784,8.08441348374768,4.477924977290073,"[96, 2, 5, 2, 2, 2, 2, 5, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 24, 2, 2, 29, 9, 67, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 2, 5, 2, 2, 4, 2, 2, 2, 2, 3, 4, 2, 2, 3, 3, 3, 2, 2, 13, 14, 2, 2, 2, 2, 2, 23, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 1, 6, 2, 2, 2, 2, 10, 2, 2, 2, 3, 3, 1, 2, 1, 2, 2, 2, 11, 2, 2, 2, 3, 2, 2, 3, 2, 2]",5.04,96,100
9,57.609486716048266,40.16586525422118,27.924277284968742,6.505644616336329,5.0,5.0,6.2639870696662125,4.511955459084787,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 5, 3, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2, 5, 3]",2.21,5,100
10,57.304833244319504,40.409156767361075,26.68373362985709,6.556673976234138,5.0,5.0,7.8390556473680375,4.503928293185191,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 7, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]",2.09,7,100
11,47.635178677350794,39.9902553837596,28.577426180553367,6.2505287495033555,5.0,5.0,6.815049394062964,4.575504532668519,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 5, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 1, 1, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 1, 3, 2, 3, 2, 3, 2]",2.09,5,100
12,56.579558833142634,41.283566658515994,15.399326329449211,6.807023454100827,5.0,5.0,7.787544261810455,4.45982870482455,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 5, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2]",2.0,5,100
13,59.68423887453342,42.03580589534692,28.412832931996274,6.628356570518777,5.0,5.0,7.8529242155175,4.493300574289388,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,3,100
14,48.37353644902959,40.68304950802163,14.463728023735344,7.506406550841514,5.00156375863039,5.000015637586304,7.910543072864442,4.543002030001735,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.99,5,100
15,48.37353645325649,40.7390241259982,11.880311045494484,7.540645910794403,5.010163938411908,5.000101639384119,8.274036505331265,4.620665066445604,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2]",2.0,6,100
16,48.373536454711115,41.47687310747931,23.219637993791967,7.385803852702648,5.0,5.0,7.910543086652821,4.650461274793406,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.01,3,100
17,61.656099031351836,42.182004126403115,5.134018170051306,8.624588976027875,5.0,5.0,8.327890936980923,4.526966234054653,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2]",1.99,5,100
18,49.086194037481434,40.10247697979036,24.205759264251142,7.632215486964781,5.0,5.0,7.86058106516033,4.624182277656637,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2]",1.96,2,100
19,59.556194494016175,42.25199488227053,23.80859734936109,7.501182277676064,5.0,5.0,7.119738800656555,4.456735625808375,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.97,2,100
20,61.522575806975254,41.90058761808072,10.651590024710702,8.09093772198109,5.0,5.0,8.24558052396521,4.475210830064135,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.98,2,100
21,60.694624913239984,42.38848111872051,13.891195952574739,7.4209539234735065,5.0,5.0,7.967757935994949,4.587001080328413,"[2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 4, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1]",1.87,4,100
22,61.49064555203215,41.14918881833731,6.51438741972604,9.193750946598584,5.0,5.0,8.454458818658482,4.5646382812769986,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 5, 2, 2, 2]",1.99,5,100
23,49.08619403864829,40.67000879395186,11.416876325384461,7.910299173907256,5.0,5.0,8.150119933803195,4.546187012197816,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 5, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.98,5,100
24,61.591947192201886,42.85027507990273,18.364413945352187,7.98521832177924,5.0,5.0,8.622334758779608,4.450807445520252,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.02,4,100
25,61.52702144837572,42.05218406817011,19.294833793980466,8.082745342257533,5.0,5.0,7.659856429485188,4.447950521601155,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 1, 2]",2.01,5,100
26,49.302977699684845,42.604099154637055,14.238531830540703,8.438629928559305,5.0,5.0,7.972134594693534,4.51881164335072,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.02,5,100
27,61.364546763067935,42.71044692360813,14.82206523180589,7.9872816572962755,5.0,5.0,8.519622804460038,4.366673055267706,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.01,5,100
28,63.11454978429491,42.230212345438574,25.13974550360739,7.629901793663963,5.0,5.0,6.481076524000737,4.409824219912318,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.99,4,100
29,49.784097972814095,40.656186278136445,10.229204364135628,8.612955110536525,5.0,5.0,7.9830252547283775,4.505757581046023,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 5, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 1, 2, 2, 1, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.05,5,100
30,59.58056455656943,41.33328114961555,16.742593108645828,8.45187464413746,5.0,5.0,8.133500611425648,4.568931874040963,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]",1.95,2,100
31,62.667518711526256,42.66624740308015,23.65157926130287,7.861413509199694,5.0,5.0,7.6643832642981415,4.343189119948389,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.01,5,100
32,49.30297770156139,42.553275069893935,16.865434079959805,7.784061372582531,5.0,5.0,7.570274010299605,4.411637298620526,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.97,2,100
33,62.5866400120716,41.200342692372814,26.02788055057106,7.827005919459845,5.0,5.0,7.773460845306945,4.439089108134063,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2]",2.03,5,100
34,49.30297770501142,42.887158557166046,15.551219201738345,7.654702999306241,5.0,5.0,7.86410351175256,4.393316435248841,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.02,5,100
35,63.02568356557387,42.169474884185156,23.363705687205353,8.469617667375166,5.0,5.0,8.963535216590358,4.354016853063373,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.05,5,100
36,49.30751474035654,42.16153569227841,25.56412086153268,7.87071946917234,5.0,5.0,7.813639084423789,4.452204785375701,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.97,2,100
